site,component_type,html_tag,text_content,font_size,foreground_color,background_color,bounding_box
TheGuardian,link,a,PSG take a big step forward in the Ligue 1 title race – but was it fair?,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 10252.828125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,3h ago … comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 862.5, ""y"": 10335.234375, ""width"": 70.4375, ""height"": 15.59375}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 903.046875, ""y"": 10340.03125, ""width"": 29.890625, ""height"": 10}"
TheGuardian,link,a,McIlroy will see how ‘body feels’ and assess schedule before Masters,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 10375.828125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,5h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 10467.234375, ""width"": 36.53125, ""height"": 15.59375}"
TheGuardian,link,a,Sinner ends wait for title with Indian Wells win over Medvedev,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 10375.828125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 862.5, ""y"": 10468.828125, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 862.5, ""y"": 10472.828125, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,Zelenskyy wants new system to control Ukraine drone sales,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 10836.828125, ""width"": 940, ""height"": 496}"
TheGuardian,link,a,"‘A molten, mushy state’: scientists may have found a new type of liquid planet",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 11364.828125, ""width"": 460, ""height"": 214.1875}"
TheGuardian,footer,footer,8h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 11525.234375, ""width"": 37.640625, ""height"": 15.59375}"
TheGuardian,link,a,Tributes paid to ‘lovely’ sixth-form pupil who died in Kent meningitis outbreak,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 11364.828125, ""width"": 460, ""height"": 214.1875}"
TheGuardian,footer,footer,3h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 11525.234375, ""width"": 36.546875, ""height"": 15.59375}"
TheGuardian,link,a,China ‘still communicating’ with US over Trump visit despite talk of delay,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 11611.015625, ""width"": 460, ""height"": 176}"
TheGuardian,footer,footer,2h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 11771.421875, ""width"": 36.546875, ""height"": 15.59375}"
TheGuardian,link,a,‘He’s definitely no Walter White’: former US academic charged with dealing meth,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 11611.015625, ""width"": 460, ""height"": 176}"
TheGuardian,footer,footer,6h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 11771.421875, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,"Realtime pollution alerts needed on Windermere, campaigners say after boy nearly dies",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 11827.015625, ""width"": 220, ""height"": 365.59375}"
TheGuardian,footer,footer,2h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 11991.015625, ""width"": 36.546875, ""height"": 15.59375}"
TheGuardian,link,a,Oldest-known whale song recording provides new insight into ocean sounds,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 11827.015625, ""width"": 220, ""height"": 365.59375}"
TheGuardian,footer,footer,5h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 11991.015625, ""width"": 36.53125, ""height"": 15.59375}"
TheGuardian,link,a,"‘We cannot replace USAID, but we can do big things’: conservation plots a future without American money",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 11827.015625, ""width"": 220, ""height"": 365.59375}"
TheGuardian,footer,footer,6h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 730, ""y"": 11991.015625, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,Heavy snowfall and freezing rain sweep across US and Canada,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 11827.015625, ""width"": 220, ""height"": 365.59375}"
TheGuardian,footer,footer,6h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 11991.015625, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,"Friendships, fishing and community clean-ups: the unseen kindness of life on the Bibby Stockholm barge",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12232.609375, ""width"": 460, ""height"": 89.6875}"
TheGuardian,footer,footer,5h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12297.703125, ""width"": 36.53125, ""height"": 15.59375}"
TheGuardian,link,a,"Britons should strive to pay minimum tax legally possible, says Richard Tice",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12232.609375, ""width"": 460, ""height"": 89.6875}"
TheGuardian,footer,footer,4h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12297.703125, ""width"": 37.5625, ""height"": 15.59375}"
TheGuardian,link,a,‘Evil’ paedophile jailed for 24 years after abuse of five children at Bristol nursery,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12338.296875, ""width"": 460, ""height"": 89.6875}"
TheGuardian,footer,footer,4h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12412.390625, ""width"": 37.5625, ""height"": 15.59375}"
TheGuardian,link,a,"Antisemitism has ‘become normalised’ on UK campuses, says Union of Jewish Students",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12338.296875, ""width"": 460, ""height"": 89.6875}"
TheGuardian,footer,footer,9h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12412.390625, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,Trump claims he has ‘absolute right’ to impose new tariffs after supreme court blow,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12467.984375, ""width"": 460, ""height"": 89.6875}"
TheGuardian,link,a,Israeli police kill two young Palestinian boys and their parents in West Bank,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12467.984375, ""width"": 460, ""height"": 89.6875}"
TheGuardian,link,a,Jürgen Habermas advocated a new direction for German thought after the horrors of Nazi rule,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 12573.671875, ""width"": 460, ""height"": 89.6875}"
TheGuardian,link,a,"Africa particularly vulnerable as Iran conflict disrupts supply chains, say experts",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12573.671875, ""width"": 460, ""height"": 89.6875}"
TheGuardian,footer,footer,6h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 730, ""y"": 12647.765625, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,‘Happy as can be!’ My Neighbour Totoro toasts first birthday in London’s West End,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 13093.359375, ""width"": 460, ""height"": 575}"
TheGuardian,footer,footer,Gallery 25,12px,"rgb(18, 18, 18)","rgb(237, 237, 237)","{""x"": 258, ""y"": 13636.359375, ""width"": 101.84375, ""height"": 24}"
TheGuardian,link,a,‘We kicked Bono’s arse’: Atomic Kitten on how they made Whole Again (with a little help from Kraftwerk),16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 13093.359375, ""width"": 460, ""height"": 575}"
TheGuardian,footer,footer,2h ago … comments,12px,"rgb(18, 18, 18)","rgb(237, 237, 237)","{""x"": 738, ""y"": 13644.765625, ""width"": 70.4375, ""height"": 15.59375}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(237, 237, 237)","{""x"": 778.546875, ""y"": 13649.5625, ""width"": 29.890625, ""height"": 10}"
TheGuardian,link,a,‘I watch it to be close to him’: why Point Break is my feelgood movie,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 13708.359375, ""width"": 220, ""height"": 364.59375}"
TheGuardian,footer,footer,9h ago … comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 13871.359375, ""width"": 71.46875, ""height"": 15.59375}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 291.578125, ""y"": 13876.15625, ""width"": 29.890625, ""height"": 10}"
TheGuardian,link,a,Don’t Be Prey review – invigorating tale of swimming banker aiming to avoid being shark food,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 13708.359375, ""width"": 220, ""height"": 364.59375}"
TheGuardian,footer,footer,5h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 13871.359375, ""width"": 36.53125, ""height"": 15.59375}"
TheGuardian,link,a,‘Orwell went off to fight. I thought I’d have to do the same’: Raoul Peck on his intimate connection with the writer,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 13708.359375, ""width"": 220, ""height"": 364.59375}"
TheGuardian,link,a,Naima review – triumphant note of hope fuels engrossing insight into the immigrant experience,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 13708.359375, ""width"": 220, ""height"": 364.59375}"
TheGuardian,footer,footer,9h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 13871.359375, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,Cillian Murphy opens up about Peaky Blinders,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14112.953125, ""width"": 220, ""height"": 386}"
TheGuardian,footer,footer,11h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14297.359375, ""width"": 40.296875, ""height"": 15.59375}"
TheGuardian,link,a,‘I had never heard something so angry and feminine’: Jehnny Beth’s honest playlist,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 14112.953125, ""width"": 220, ""height"": 386}"
TheGuardian,link,a,"‘Villages are burned, animals slaughtered. We have to let the world know what’s happening’: Tinariwen and Imarhan fight for Tuareg music",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 14112.953125, ""width"": 220, ""height"": 386}"
TheGuardian,link,a,Elisabeth Leonskaja review – piano legend’s unerring sense of architecture reveals connections and kinships,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 14112.953125, ""width"": 220, ""height"": 386}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 14298.953125, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 14302.953125, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,The Infinity Machine by Sebastian Mallaby review – the story of the man who changed the world,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14538.953125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,11h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 14623.59375, ""width"": 40.296875, ""height"": 15.59375}"
TheGuardian,link,a,Howl by Howard Jacobson review – a tragicomic portrait of a Jewish man’s despair,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 14538.953125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,9h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 862.5, ""y"": 14623.59375, ""width"": 37.578125, ""height"": 15.59375}"
TheGuardian,link,a,Shahrnush Parsipur: ‘The women of Iran will cause the fall of the Islamic Republic’,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14661.953125, ""width"": 460, ""height"": 107}"
TheGuardian,link,a,"The best recent science fiction, fantasy and horror – review roundup",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 14661.953125, ""width"": 460, ""height"": 107}"
TheGuardian,link,a,"Less respawning, more re-rolling: six of the best board games based on video games",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14808.953125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 14892.953125, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 14896.953125, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,Parseword: Is Wordle creator’s new game too much of a ‘chin-scratcher’ to go viral?,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 14808.953125, ""width"": 460, ""height"": 107}"
TheGuardian,link,a,Bafta games awards 2026: Clair Obscur and Dispatch lead the nominations,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 14931.953125, ""width"": 460, ""height"": 107}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 15024.953125, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 15028.953125, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,Marathon is a stylishly merciless video game built for cut-throat times,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 14931.953125, ""width"": 460, ""height"": 107}"
TheGuardian,link,a,The Taylor Swift effect: US vinyl sales top $1bn for the first time since 1983,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 15078.953125, ""width"": 220, ""height"": 342.59375}"
TheGuardian,footer,footer,35m ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 15219.953125, ""width"": 46.578125, ""height"": 15.59375}"
TheGuardian,link,a,Tate Modern Turbine Hall to showcase David Hockney opera sets,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 15078.953125, ""width"": 220, ""height"": 342.59375}"
TheGuardian,footer,footer,2h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 15219.953125, ""width"": 36.546875, ""height"": 15.59375}"
TheGuardian,link,a,Theatre critics in Scotland decry ‘London-centric’ reviewing policy for One Day musical,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 15078.953125, ""width"": 220, ""height"": 342.59375}"
TheGuardian,footer,footer,4h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 730, ""y"": 15219.953125, ""width"": 37.5625, ""height"": 15.59375}"
TheGuardian,link,a,‘Like a DVD in the present tense’: are we ready for film distribution via USB drives?,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 15078.953125, ""width"": 220, ""height"": 342.59375}"
TheGuardian,footer,footer,5h ago,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 15219.953125, ""width"": 36.53125, ""height"": 15.59375}"
TheGuardian,link,a,‘I watched society burn a woman at the stake’: Melissa Auf der Maur on her bandmate Courtney Love and the farce of the 90s,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 15775.546875, ""width"": 460, ""height"": 575}"
TheGuardian,link,a,Five of Europe’s best accessible island escapes,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 15775.546875, ""width"": 460, ""height"": 575}"
TheGuardian,footer,footer,11h ago,12px,"rgb(18, 18, 18)","rgb(237, 237, 237)","{""x"": 738, ""y"": 16326.953125, ""width"": 40.296875, ""height"": 15.59375}"
TheGuardian,link,a,How to make Irish stew – recipe,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 16390.546875, ""width"": 220, ""height"": 318}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 16508.546875, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 250, ""y"": 16512.546875, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,"DakaDaka, London W1: ‘Like a 2am lock-in on a Tbilisi back street’ – restaurant review",16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 16390.546875, ""width"": 220, ""height"": 318}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 16508.546875, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 490, ""y"": 16512.546875, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,‘The chef is a metre away from you’: the cosy allure of micro-restaurants,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 16390.546875, ""width"": 220, ""height"": 318}"
TheGuardian,link,a,Fallouts and financial woes: inside Heston Blumenthal’s sinking empire,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 16390.546875, ""width"": 220, ""height"": 318}"
TheGuardian,link,a,‘Beauty is always changing’: Alessandro Michele’s Roman tribute to Valentino,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 16748.546875, ""width"": 220, ""height"": 331.1875}"
TheGuardian,link,a,Beddy buys: what to wear if you are obsessed with your sleep score,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 490, ""y"": 16748.546875, ""width"": 220, ""height"": 331.1875}"
TheGuardian,footer,footer,Gallery 3,12px,"rgb(18, 18, 18)","rgb(246, 246, 246)","{""x"": 498, ""y"": 17047.734375, ""width"": 95.265625, ""height"": 24}"
TheGuardian,link,a,‘Dress for who you are’: how to start finding your personal style,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 730, ""y"": 16748.546875, ""width"": 220, ""height"": 331.1875}"
TheGuardian,link,a,Rugby shirts are key to athleisure’s preppy new makeover,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 970, ""y"": 16748.546875, ""width"": 220, ""height"": 331.1875}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 16879.734375, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 970, ""y"": 16883.734375, ""width"": 25.890625, ""height"": 10}"
TheGuardian,link,a,My life fell apart when my husband had an affair. How can I recover?,16px,"rgb(0, 0, 238)","rgb(255, 255, 255)","{""x"": 250, ""y"": 17119.734375, ""width"": 460, ""height"": 107.640625}"
TheGuardian,footer,footer,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 17203.734375, ""width"": 25.890625, ""height"": 14}"
TheGuardian,link,a,… comments,12px,"rgb(18, 18, 18)","rgb(255, 255, 255)","{""x"": 382.5, ""y"": 17207.734375, ""width"": 25.890625, ""height"": 10}"
